;;;;;$ 920;1,50;
;;;;;;;
FAMILIA PRODUCTOS;DESCRIPCIÓN;UNIDAD DE MEDIDA;COSTO NETO PESOS;PRECIO COSTO NETO ;VALOR DÓLAR $;PORCENTAJE;PRECIO VENTA NETO 
\PROVISIONES\CONGELADOS;ARTICHOQUE FZ - ALCACHOFA CONGELADA;KGS;$ 11.534;12,54;$ 920;1,50;18,81
\PROVISIONES\CONGELADOS;CARROTS DICED FZ - ZANAHORIA CONG;KGS;$ 1.800;1,96;$ 920;1,50;2,93
\PROVISIONES\CONGELADOS;BACON SLICED FROZEN KG  - TOCINO LAMINADO CONGELADO KG;KGS;$ 7.980;8,67;$ 920;1,50;13,01
\PROVISIONES\CONGELADOS;BAGUETTE FZ   270 GRS;UNID;$ 798;0,87;$ 920;1,50;1,30
\PROVISIONES\CONGELADOS;BREAD LOAF WHITE FZ - MOLDE CONGELADO 560 GRS;UNID;$ 2.290;2,49;$ 920;1,50;3,73
\PROVISIONES\CONGELADOS;BREAD ROLLS FZ - MARRAQUETA CONGELADA;UNID;$ 320;0,35;$ 920;1,50;0,52
\PROVISIONES\CONGELADOS;BROCCOLI FZ - BROCOLI CONGELADO;KGS;$ 2.500;2,72;$ 920;1,50;4,08
\PROVISIONES\CONGELADOS;BROWN BREAD 560GR - MOLDE INTEGRAL;UNID;$ 2.290;2,49;$ 920;1,50;3,73
\PROVISIONES\CONGELADOS;BUTTER SALTED FZ - MANTEQUILLA CON SAL  CONGELADA 250 GRS;PKT;$ 1.998;2,17;$ 920;1,50;3,26
\PROVISIONES\CONGELADOS;BUTTER UNSALTED 250 GRM - MANTEQUILLA SIN SAL CONGELADA ;PKT;$ 1.848;2,01;$ 920;1,50;3,01
\PROVISIONES\CONGELADOS;CARROT CUBES -ZANAHORIA CUBO FZ;KGS;$ 1.800;1,96;$ 920;1,50;2,93
\PROVISIONES\CONGELADOS;CAULIFLOWER FZ - COLIFLOR CONGELADO;KGS;$ 2.000;2,17;$ 920;1,50;3,26
\PROVISIONES\CONGELADOS;CHOCO NUSS ICE CREAM - HELADO 900 GRS;CUP;$ 5.201;5,65;$ 920;1,50;8,48
\PROVISIONES\CONGELADOS;CORN KERNEK FZ - CHOCLO EN GRANO CONGELADO;KGS;$ 2.200;2,39;$ 920;1,50;3,59
\PROVISIONES\CONGELADOS;CORN ON THE COB FZ - CHOCLO CORONTA;KGS;$ 3.000;3,26;$ 920;1,50;4,89
\PROVISIONES\CONGELADOS;DOUGH NUTS FZ ASSTD - DONUTS ;UNID;$ 1.200;1,30;$ 920;1,50;1,96
\PROVISIONES\CONGELADOS;FRENCH BEANS FZ - POROTO VERDE CONGELADO;KGS;$ 2.000;2,17;$ 920;1,50;3,26
\PROVISIONES\CONGELADOS;FRIED AROS-AROS DE CEBOLLA 500GR;PKT;$ 2.800;3,04;$ 920;1,50;4,57
\PROVISIONES\CONGELADOS;FZ BROAD BEANS - HABAS CONGELADAS;KGS;$ 5.210;5,66;$ 920;1,50;8,49
\PROVISIONES\CONGELADOS;FZ BUTTER CROISSANTS ;UNID;$ 250;0,27;$ 920;1,50;0,41
\PROVISIONES\CONGELADOS;FZ CHEESE CAKE ;UNID;$ 14.622;15,89;$ 920;1,50;23,84
\PROVISIONES\CONGELADOS;FZ FRENCH FRITES KG;KGS;$ 1.900;2,07;$ 920;1,50;3,10
\PROVISIONES\CONGELADOS;FZ GREEN BEANS - POROTO VERDE CONGELADO;KGS;$ 2.000;2,17;$ 920;1,50;3,26
\PROVISIONES\CONGELADOS;FZ GREEN PEAS  KG - ARVEJAS CONGELAD;KGS;$ 2.000;2,17;$ 920;1,50;3,26
\PROVISIONES\CONGELADOS;FZ GYOSAS VEGETABLES - GYOSAS VEGETALES 30 UNID;PKT;$ 0;0,00;$ 920;1,50;0,00
\PROVISIONES\CONGELADOS;FZ MIX VEGETABLES - JARDINERA VEGETALES;KGS;$ 1.800;1,96;$ 920;1,50;2,93
\PROVISIONES\CONGELADOS;FZ PIZZA READY 600 GRS GR - PIZZA;UNID;$ 5.453;5,93;$ 920;1,50;8,89
\PROVISIONES\CONGELADOS;FZ POTATO WEDGES  - PAPAS GAJOS CONGELADAS;KGS;$ 6.723;7,31;$ 920;1,50;10,96
\PROVISIONES\CONGELADOS;FZ POTATO - PAPAS CONGELADAS;KGS;$ 1.900;;;;
